id,subject_id,subject_name,teaching_method_code,teaching_method_name,teaching_method_pred,conduct_score_pred,severity_level,reason_text,solution_text
4653,INF0823,Thiết kế web (frontend),TM21,Tự học có hướng dẫn (Guided Self-study),0.7397,0.893,Tốt,[INF0823 - Thiết kế web (frontend)] Sinh viên chưa quen học online,Cung cấp tài liệu offline
4654,INF0823,Thiết kế web (frontend),TM21,Tự học có hướng dẫn (Guided Self-study),0.6847,0.526,Trung bình,[INF0823 - Thiết kế web (frontend)] Thiếu tương tác trực tiếp,Tăng quiz tương tác
4655,INF0983,Nhập môn khoa học dữ liệu,TM21,Tự học có hướng dẫn (Guided Self-study),1.0,0.5547,Trung bình,[INF0983 - Nhập môn khoa học dữ liệu] Thiếu tương tác trực tiếp,Tăng quiz tương tác
4656,INF1213,Robot công nghiệp,TM21,Tự học có hướng dẫn (Guided Self-study),0.6484,0.4631,Trung bình,[INF1213 - Robot công nghiệp] Mất kết nối khi học,Tăng quiz tương tác
4657,PLO0052,Kinh tế chính trị Mác - Lênin,TM21,Tự học có hướng dẫn (Guided Self-study),0.564,0.8138,Thấp,[PLO0052 - Kinh tế chính trị Mác - Lênin] Mất kết nối khi học,Tập huấn nền tảng học
4658,INF1393,Kiến trúc máy tính,TM21,Tự học có hướng dẫn (Guided Self-study),0.7864,0.5408,Trung bình,[INF1393 - Kiến trúc máy tính] Mất kết nối khi học,Tập huấn nền tảng học
4659,SKI0021,"Kỹ năng lễ tân, khánh tiết, giao tiếp",TM21,Tự học có hướng dẫn (Guided Self-study),0.7385,0.1804,Cao,"[SKI0021 - Kỹ năng lễ tân, khánh tiết, giao tiếp] Mất kết nối khi học",Tăng quiz tương tác
4660,PLO0043,Triết học Mác - Lênin,TM21,Tự học có hướng dẫn (Guided Self-study),0.9039,0.5426,Trung bình,[PLO0043 - Triết học Mác - Lênin] Thiếu tương tác trực tiếp,Tập huấn nền tảng học
4661,INF0073,Cấu trúc dữ liệu và giải thuật,TM21,Tự học có hướng dẫn (Guided Self-study),0.5833,0.2363,Cao,[INF0073 - Cấu trúc dữ liệu và giải thuật] Sinh viên chưa quen học online,Cung cấp tài liệu offline
4662,INF1073,Xử lý ngôn ngữ tự nhiên,TM21,Tự học có hướng dẫn (Guided Self-study),0.8893,0.5522,Trung bình,[INF1073 - Xử lý ngôn ngữ tự nhiên] Thiếu tương tác trực tiếp,Cung cấp tài liệu offline
4663,INF0433,Nhập môn lập trình,TM21,Tự học có hướng dẫn (Guided Self-study),0.7769,0.2118,Cao,[INF0433 - Nhập môn lập trình] Sinh viên chưa quen học online,Tăng quiz tương tác
4664,INF1143,Xử lý ảnh số và thị giác máy tính,TM21,Tự học có hướng dẫn (Guided Self-study),0.8267,0.2461,Cao,[INF1143 - Xử lý ảnh số và thị giác máy tính] Thiếu tương tác trực tiếp,Cung cấp tài liệu offline
4665,INF1383,Tin học cơ sở (Introduction to Informatics),TM21,Tự học có hướng dẫn (Guided Self-study),0.5679,0.5119,Trung bình,[INF1383 - Tin học cơ sở (Introduction to Informatics)] Thiếu tương tác trực tiếp,Tập huấn nền tảng học
4666,INF1003,Điện toán đám mây,TM21,Tự học có hướng dẫn (Guided Self-study),1.0,0.291,Cao,[INF1003 - Điện toán đám mây] Thiếu tương tác trực tiếp,Cung cấp tài liệu offline
4667,INF1203,Hệ thống thông minh,TM21,Tự học có hướng dẫn (Guided Self-study),0.4264,0.3763,Trung bình,[INF1203 - Hệ thống thông minh] Thiếu tương tác trực tiếp,Tập huấn nền tảng học
4668,INF0893,Mật mã và An toàn thông tin,TM21,Tự học có hướng dẫn (Guided Self-study),0.6929,0.6368,Thấp,[INF0893 - Mật mã và An toàn thông tin] Thiếu tương tác trực tiếp,Tập huấn nền tảng học
4669,INF1213,Robot công nghiệp,TM21,Tự học có hướng dẫn (Guided Self-study),0.6115,0.5185,Trung bình,[INF1213 - Robot công nghiệp] Thiếu tương tác trực tiếp,Tập huấn nền tảng học
4670,INF1143,Xử lý ảnh số và thị giác máy tính,TM21,Tự học có hướng dẫn (Guided Self-study),0.0721,0.6772,Thấp,[INF1143 - Xử lý ảnh số và thị giác máy tính] Sinh viên chưa quen học online,Tập huấn nền tảng học
4671,INF1502,Xử lý hậu kỳ,TM21,Tự học có hướng dẫn (Guided Self-study),0.683,0.2891,Cao,[INF1502 - Xử lý hậu kỳ] Mất kết nối khi học,Tăng quiz tương tác
4672,INF0103,Nhập môn Trí tuệ nhân tạo,TM21,Tự học có hướng dẫn (Guided Self-study),0.6579,0.3675,Trung bình,[INF0103 - Nhập môn Trí tuệ nhân tạo] Mất kết nối khi học,Tăng quiz tương tác
4673,BSC0092,Phương pháp luận nghiên cứu khoa học,TM21,Tự học có hướng dẫn (Guided Self-study),0.6767,0.8705,Tốt,[BSC0092 - Phương pháp luận nghiên cứu khoa học] Sinh viên chưa quen học online,Cung cấp tài liệu offline
4674,INF1413,Cơ sở tạo hình,TM21,Tự học có hướng dẫn (Guided Self-study),0.8566,0.4135,Trung bình,[INF1413 - Cơ sở tạo hình] Thiếu tương tác trực tiếp,Cung cấp tài liệu offline
4675,INF0823,Thiết kế web (frontend),TM21,Tự học có hướng dẫn (Guided Self-study),1.0,0.6815,Thấp,[INF0823 - Thiết kế web (frontend)] Mất kết nối khi học,Tăng quiz tương tác
4676,PLO0043,Triết học Mác - Lênin,TM21,Tự học có hướng dẫn (Guided Self-study),0.6864,0.5871,Trung bình,[PLO0043 - Triết học Mác - Lênin] Sinh viên chưa quen học online,Tăng quiz tương tác
4677,INF0263,Mạng máy tính,TM21,Tự học có hướng dẫn (Guided Self-study),0.2814,0.298,Cao,[INF0263 - Mạng máy tính] Mất kết nối khi học,Tập huấn nền tảng học
4678,INF0653,Kiến trúc phần mềm hiện đại,TM21,Tự học có hướng dẫn (Guided Self-study),0.8459,0.2463,Cao,[INF0653 - Kiến trúc phần mềm hiện đại] Thiếu tương tác trực tiếp,Tập huấn nền tảng học
4679,INF0893,Mật mã và An toàn thông tin,TM21,Tự học có hướng dẫn (Guided Self-study),0.2378,0.1289,Cao,[INF0893 - Mật mã và An toàn thông tin] Sinh viên chưa quen học online,Tập huấn nền tảng học
4680,INF0083,Cơ sở dữ liệu,TM21,Tự học có hướng dẫn (Guided Self-study),0.7739,0.4614,Trung bình,[INF0083 - Cơ sở dữ liệu] Thiếu tương tác trực tiếp,Tăng quiz tương tác
4681,INF1532,Dự án nghề nâng cao,TM21,Tự học có hướng dẫn (Guided Self-study),0.8105,0.8839,Tốt,[INF1532 - Dự án nghề nâng cao] Thiếu tương tác trực tiếp,Tập huấn nền tảng học
4682,PLO0052,Kinh tế chính trị Mác - Lênin,TM21,Tự học có hướng dẫn (Guided Self-study),0.8334,0.7447,Thấp,[PLO0052 - Kinh tế chính trị Mác - Lênin] Sinh viên chưa quen học online,Tập huấn nền tảng học
4683,PLO0032,Tư tưởng Hồ Chí Minh,TM21,Tự học có hướng dẫn (Guided Self-study),0.3595,0.8067,Thấp,[PLO0032 - Tư tưởng Hồ Chí Minh] Sinh viên chưa quen học online,Cung cấp tài liệu offline
4684,INF1263,Kiểm thử phần mềm,TM21,Tự học có hướng dẫn (Guided Self-study),0.4876,0.371,Trung bình,[INF1263 - Kiểm thử phần mềm] Thiếu tương tác trực tiếp,Cung cấp tài liệu offline
4685,INF0983,Nhập môn khoa học dữ liệu,TM21,Tự học có hướng dẫn (Guided Self-study),0.6531,0.4649,Trung bình,[INF0983 - Nhập môn khoa học dữ liệu] Mất kết nối khi học,Tăng quiz tương tác
4686,INF0263,Mạng máy tính,TM21,Tự học có hướng dẫn (Guided Self-study),0.5978,0.6148,Thấp,[INF0263 - Mạng máy tính] Mất kết nối khi học,Tăng quiz tương tác
4687,INF1423,Thiết kế hình ảnh,TM21,Tự học có hướng dẫn (Guided Self-study),0.7589,0.2409,Cao,[INF1423 - Thiết kế hình ảnh] Mất kết nối khi học,Tăng quiz tương tác
4688,INF1073,Xử lý ngôn ngữ tự nhiên,TM21,Tự học có hướng dẫn (Guided Self-study),0.6927,0.2148,Cao,[INF1073 - Xử lý ngôn ngữ tự nhiên] Sinh viên chưa quen học online,Tập huấn nền tảng học
4689,INF1443,Thiết kế UX/UI,TM21,Tự học có hướng dẫn (Guided Self-study),0.429,0.4781,Trung bình,[INF1443 - Thiết kế UX/UI] Thiếu tương tác trực tiếp,Tập huấn nền tảng học
4690,PLO0072,Lịch sử Đảng Cộng sản Việt Nam,TM21,Tự học có hướng dẫn (Guided Self-study),0.7506,0.3267,Trung bình,[PLO0072 - Lịch sử Đảng Cộng sản Việt Nam] Mất kết nối khi học,Tập huấn nền tảng học
4691,INF0083,Cơ sở dữ liệu,TM21,Tự học có hướng dẫn (Guided Self-study),0.5429,0.2094,Cao,[INF0083 - Cơ sở dữ liệu] Thiếu tương tác trực tiếp,Tăng quiz tương tác
4692,INF1303,Phân tích dữ liệu kinh doanh,TM21,Tự học có hướng dẫn (Guided Self-study),0.7756,0.4049,Trung bình,[INF1303 - Phân tích dữ liệu kinh doanh] Mất kết nối khi học,Tập huấn nền tảng học
4693,INF1203,Hệ thống thông minh,TM21,Tự học có hướng dẫn (Guided Self-study),0.7701,0.6359,Thấp,[INF1203 - Hệ thống thông minh] Thiếu tương tác trực tiếp,Tập huấn nền tảng học
4694,INF1003,Điện toán đám mây,TM21,Tự học có hướng dẫn (Guided Self-study),0.8723,0.7601,Thấp,[INF1003 - Điện toán đám mây] Sinh viên chưa quen học online,Cung cấp tài liệu offline
4695,INF1393,Kiến trúc máy tính,TM21,Tự học có hướng dẫn (Guided Self-study),0.8381,0.2384,Cao,[INF1393 - Kiến trúc máy tính] Sinh viên chưa quen học online,Cung cấp tài liệu offline
4696,SKI0091,Kỹ năng khởi nghiệp,TM21,Tự học có hướng dẫn (Guided Self-study),0.6118,0.2289,Cao,[SKI0091 - Kỹ năng khởi nghiệp] Mất kết nối khi học,Tăng quiz tương tác
4697,INF1293,Phân tích dữ liệu lớn,TM21,Tự học có hướng dẫn (Guided Self-study),0.7525,0.6809,Thấp,[INF1293 - Phân tích dữ liệu lớn] Thiếu tương tác trực tiếp,Tập huấn nền tảng học
4698,INF0912,An ninh mạng,TM21,Tự học có hướng dẫn (Guided Self-study),0.595,0.8789,Tốt,[INF0912 - An ninh mạng] Sinh viên chưa quen học online,Tập huấn nền tảng học
4699,INF1532,Dự án nghề nâng cao,TM21,Tự học có hướng dẫn (Guided Self-study),0.5455,0.1014,Cao,[INF1532 - Dự án nghề nâng cao] Sinh viên chưa quen học online,Cung cấp tài liệu offline
4700,INF0203,Lập trình hướng đối tượng và ứng dụng,TM21,Tự học có hướng dẫn (Guided Self-study),0.7084,0.473,Trung bình,[INF0203 - Lập trình hướng đối tượng và ứng dụng] Thiếu tương tác trực tiếp,Tập huấn nền tảng học
4701,INF0912,An ninh mạng,TM21,Tự học có hướng dẫn (Guided Self-study),0.5712,0.7937,Thấp,[INF0912 - An ninh mạng] Sinh viên chưa quen học online,Tập huấn nền tảng học
4702,SKI0021,"Kỹ năng lễ tân, khánh tiết, giao tiếp",TM21,Tự học có hướng dẫn (Guided Self-study),0.8797,0.2654,Cao,"[SKI0021 - Kỹ năng lễ tân, khánh tiết, giao tiếp] Sinh viên chưa quen học online",Cung cấp tài liệu offline
4703,INF1403,Anh văn chuyên ngành CNTT,TM21,Tự học có hướng dẫn (Guided Self-study),0.6152,0.7819,Thấp,[INF1403 - Anh văn chuyên ngành CNTT] Mất kết nối khi học,Cung cấp tài liệu offline
4704,INF0303,Lập trình trên thiết bị di động,TM21,Tự học có hướng dẫn (Guided Self-study),0.7725,0.4015,Trung bình,[INF0303 - Lập trình trên thiết bị di động] Sinh viên chưa quen học online,Tập huấn nền tảng học
4705,INF0303,Lập trình trên thiết bị di động,TM21,Tự học có hướng dẫn (Guided Self-study),0.6952,0.7086,Thấp,[INF0303 - Lập trình trên thiết bị di động] Sinh viên chưa quen học online,Cung cấp tài liệu offline
4706,INF0823,Thiết kế web (frontend),TM21,Tự học có hướng dẫn (Guided Self-study),0.7575,0.813,Thấp,[INF0823 - Thiết kế web (frontend)] Thiếu tương tác trực tiếp,Tập huấn nền tảng học
4707,INF0802,Giới thiệu ngành và Kỹ năng nghề nghiệp,TM21,Tự học có hướng dẫn (Guided Self-study),0.55,0.7746,Thấp,[INF0802 - Giới thiệu ngành và Kỹ năng nghề nghiệp] Sinh viên chưa quen học online,Tập huấn nền tảng học
4708,INF0073,Cấu trúc dữ liệu và giải thuật,TM21,Tự học có hướng dẫn (Guided Self-study),0.3855,0.6507,Thấp,[INF0073 - Cấu trúc dữ liệu và giải thuật] Mất kết nối khi học,Tăng quiz tương tác
4709,INF1463,Khai phá dữ liệu,TM21,Tự học có hướng dẫn (Guided Self-study),1.0,0.3867,Trung bình,[INF1463 - Khai phá dữ liệu] Mất kết nối khi học,Tập huấn nền tảng học
4710,INF1433,Thiết kế minh hoạ,TM21,Tự học có hướng dẫn (Guided Self-study),0.4604,0.0842,Cao,[INF1433 - Thiết kế minh hoạ] Sinh viên chưa quen học online,Tập huấn nền tảng học
4711,INF1303,Phân tích dữ liệu kinh doanh,TM21,Tự học có hướng dẫn (Guided Self-study),0.8472,0.3736,Trung bình,[INF1303 - Phân tích dữ liệu kinh doanh] Sinh viên chưa quen học online,Tập huấn nền tảng học
4712,SKI0061,Kỹ năng tư duy phản biện,TM21,Tự học có hướng dẫn (Guided Self-study),0.8993,0.8187,Thấp,[SKI0061 - Kỹ năng tư duy phản biện] Sinh viên chưa quen học online,Tập huấn nền tảng học
4713,INF1403,Anh văn chuyên ngành CNTT,TM21,Tự học có hướng dẫn (Guided Self-study),1.0,0.7637,Thấp,[INF1403 - Anh văn chuyên ngành CNTT] Thiếu tương tác trực tiếp,Tăng quiz tương tác
4714,INF1003,Điện toán đám mây,TM21,Tự học có hướng dẫn (Guided Self-study),0.6911,0.3651,Trung bình,[INF1003 - Điện toán đám mây] Mất kết nối khi học,Cung cấp tài liệu offline
4715,INF1203,Hệ thống thông minh,TM21,Tự học có hướng dẫn (Guided Self-study),0.7485,0.2922,Cao,[INF1203 - Hệ thống thông minh] Mất kết nối khi học,Cung cấp tài liệu offline
4716,INF1532,Dự án nghề nâng cao,TM21,Tự học có hướng dẫn (Guided Self-study),0.9902,0.6453,Thấp,[INF1532 - Dự án nghề nâng cao] Thiếu tương tác trực tiếp,Tập huấn nền tảng học
4717,INF0983,Nhập môn khoa học dữ liệu,TM21,Tự học có hướng dẫn (Guided Self-study),0.2925,0.3127,Trung bình,[INF0983 - Nhập môn khoa học dữ liệu] Sinh viên chưa quen học online,Tập huấn nền tảng học
4718,INF0912,An ninh mạng,TM21,Tự học có hướng dẫn (Guided Self-study),0.6782,0.559,Trung bình,[INF0912 - An ninh mạng] Thiếu tương tác trực tiếp,Tập huấn nền tảng học
4719,INF0653,Kiến trúc phần mềm hiện đại,TM21,Tự học có hướng dẫn (Guided Self-study),0.5527,0.8278,Thấp,[INF0653 - Kiến trúc phần mềm hiện đại] Thiếu tương tác trực tiếp,Cung cấp tài liệu offline
4720,INF0653,Kiến trúc phần mềm hiện đại,TM21,Tự học có hướng dẫn (Guided Self-study),0.3923,0.4896,Trung bình,[INF0653 - Kiến trúc phần mềm hiện đại] Sinh viên chưa quen học online,Tập huấn nền tảng học
4721,INF1443,Thiết kế UX/UI,TM21,Tự học có hướng dẫn (Guided Self-study),0.507,0.504,Trung bình,[INF1443 - Thiết kế UX/UI] Thiếu tương tác trực tiếp,Tăng quiz tương tác
4722,INF1473,Học sâu,TM21,Tự học có hướng dẫn (Guided Self-study),0.6824,0.741,Thấp,[INF1473 - Học sâu] Thiếu tương tác trực tiếp,Cung cấp tài liệu offline
4723,INF0893,Mật mã và An toàn thông tin,TM21,Tự học có hướng dẫn (Guided Self-study),0.8704,0.7649,Thấp,[INF0893 - Mật mã và An toàn thông tin] Sinh viên chưa quen học online,Tăng quiz tương tác
4724,INF0823,Thiết kế web (frontend),TM21,Tự học có hướng dẫn (Guided Self-study),0.7989,0.7939,Thấp,[INF0823 - Thiết kế web (frontend)] Sinh viên chưa quen học online,Cung cấp tài liệu offline
4725,INF1493,Thiết kế đồ họa,TM21,Tự học có hướng dẫn (Guided Self-study),1.0,0.1313,Cao,[INF1493 - Thiết kế đồ họa] Sinh viên chưa quen học online,Tập huấn nền tảng học
4726,INF1263,Kiểm thử phần mềm,TM21,Tự học có hướng dẫn (Guided Self-study),0.6115,0.8213,Thấp,[INF1263 - Kiểm thử phần mềm] Sinh viên chưa quen học online,Tăng quiz tương tác
4727,INF0103,Nhập môn Trí tuệ nhân tạo,TM21,Tự học có hướng dẫn (Guided Self-study),0.5671,0.7501,Thấp,[INF0103 - Nhập môn Trí tuệ nhân tạo] Sinh viên chưa quen học online,Tăng quiz tương tác
4728,INF0303,Lập trình trên thiết bị di động,TM21,Tự học có hướng dẫn (Guided Self-study),0.7206,0.659,Thấp,[INF0303 - Lập trình trên thiết bị di động] Thiếu tương tác trực tiếp,Tập huấn nền tảng học
4729,INF1213,Robot công nghiệp,TM21,Tự học có hướng dẫn (Guided Self-study),0.5332,0.2193,Cao,[INF1213 - Robot công nghiệp] Thiếu tương tác trực tiếp,Tăng quiz tương tác
