id,conduct_score_pred,severity_level,reason_text,solution_text
3949,0.459,Trung bình,Có tham gia hội thảo học thuật nhưng chuẩn bị còn sơ sài,"Từ đó, chủ động nhận nhiệm vụ trong sự kiện của khoa"
3950,0.6287,Thấp,"Trong học kỳ này, Có kế hoạch rèn luyện cá nhân theo tháng",Chia sẻ kinh nghiệm rèn luyện cho lớp và báo cáo minh chứng trên LMS
3951,0.507,Trung bình,"Trong học kỳ này, Thiếu kế hoạch rèn luyện theo tuần. Cần tăng cường tham gia hoạt động có trọng điểm",Chuẩn bị nội dung trước khi dự seminar học thuật
3952,0.002,Cao,Bỏ qua chương trình thiện nguyện của trường,Tham dự tối thiểu 2 seminar học thuật mỗi tháng và báo cáo minh chứng trên LMS
3953,0.4645,Trung bình,Chưa có minh chứng đóng góp cộng đồng nổi bật,Chuẩn bị nội dung trước khi dự seminar học thuật và báo cáo minh chứng trên LMS
3954,0.7497,Thấp,"Theo ghi nhận, Có kế hoạch rèn luyện cá nhân theo tháng",Đảm nhận mentor cho nhóm sinh viên mới
3955,0.5901,Trung bình,"Đáng chú ý, Chưa có minh chứng đóng góp cộng đồng nổi bật","Do đó, đặt mục tiêu điểm rèn luyện từng giai đoạn"
3956,0.2982,Cao,Không hoàn thành nghĩa vụ trực nhật/lao động công ích,Đăng ký ít nhất 1 chương trình tình nguyện dài ngày
3957,0.5307,Trung bình,"Trong học kỳ này, Ít đề xuất sáng kiến cho chi đoàn",Chuẩn bị nội dung trước khi dự seminar học thuật và báo cáo minh chứng trên LMS
3958,0.1281,Cao,Quan sát cho thấy Chưa tham gia bất kỳ câu lạc bộ học thuật nào,Tham dự tối thiểu 2 seminar học thuật mỗi tháng
3959,0.6209,Thấp,"Đáng chú ý, Giữ tác phong kỷ luật tốt trong sự kiện",Mở rộng hợp tác với CLB khác trong khoa
3960,0.682,Thấp,"Theo ghi nhận, Tích cực dự hội thảo học thuật và đặt câu hỏi. Cần tăng cường tham gia hoạt động có trọng điểm",Duy trì tần suất tham gia và lan tỏa tới bạn bè
3961,0.0785,Cao,Không phản hồi khảo sát rèn luyện bắt buộc. Cần tăng cường tham gia hoạt động có trọng điểm,Phối hợp với cố vấn học tập để chọn hoạt động phù hợp
3962,0.7405,Thấp,"Trong học kỳ này, Tham gia tình nguyện theo nhóm nhỏ thường xuyên",Chia sẻ kinh nghiệm rèn luyện cho lớp
3963,0.7937,Thấp,Đóng góp đều cho hoạt động lớp và chi đoàn,Tổ chức hoạt động học thuật quy mô nhỏ
3964,0.36,Trung bình,Thực tế cho thấy Tương tác hạn chế trong sinh hoạt chi đoàn,Rèn luyện kỹ năng làm việc nhóm qua dự án
3965,0.8301,Thấp,"Đáng chú ý, Tích cực dự hội thảo học thuật và đặt câu hỏi","Vì vậy, đảm nhận mentor cho nhóm sinh viên mới và báo cáo minh chứng trên LMS"
3966,0.787,Thấp,"Trong học kỳ này, Tham gia cuộc thi học thuật và đạt thành tích khá",Mở rộng hợp tác với CLB khác trong khoa và báo cáo minh chứng trên LMS
3967,0.3402,Trung bình,"Trong học kỳ này, Tham gia tình nguyện ngắn hạn, thiếu chiều sâu. Cần tăng cường tham gia hoạt động có trọng điểm",Tăng tần suất tham gia hoạt động lớp và chi đoàn
3968,0.257,Cao,"Theo ghi nhận, Vắng các đợt tình nguyện và chiến dịch Mùa hè xanh. Ảnh hưởng trực tiếp tới điểm rèn luyện",Tham gia tập huấn kỹ năng mềm do Đoàn tổ chức và báo cáo minh chứng trên LMS
3969,0.6533,Thấp,Thực tế cho thấy Đóng góp hoạt động cộng đồng tại địa phương,Nhận thêm vai trò điều phối trong sự kiện
3970,0.7176,Thấp,Đề xuất ý tưởng hoạt động cho chi đoàn. Ảnh hưởng trực tiếp tới điểm rèn luyện,Duy trì tần suất tham gia và lan tỏa tới bạn bè
3971,0.1079,Cao,"Trong học kỳ này, Bỏ lỡ buổi sinh hoạt lớp đánh giá rèn luyện giữa kỳ",Đăng ký trực nhật/lực lượng hậu cần trong sự kiện
3972,0.7298,Thấp,"Trong học kỳ này, Có kế hoạch rèn luyện cá nhân theo tháng",Đảm nhận mentor cho nhóm sinh viên mới và báo cáo minh chứng trên LMS
3973,0.0624,Cao,Vi phạm quy định ứng xử tại sự kiện của trường,Thực hiện cam kết kỷ luật và theo dõi tiến độ hằng tuần
3974,0.1185,Cao,Thực tế cho thấy Không nộp minh chứng điểm rèn luyện đúng hạn,Lập kế hoạch tham gia tối thiểu 3 hoạt động Đoàn–Hội trong tháng
3975,0.1663,Cao,Thiếu tinh thần hợp tác trong dự án cộng đồng,"Vì vậy, lập kế hoạch tham gia tối thiểu 3 hoạt động Đoàn–Hội trong tháng"
3976,0.8378,Thấp,Đề xuất ý tưởng hoạt động cho chi đoàn,Hệ quả là nhận thêm vai trò điều phối trong sự kiện
3977,0.5168,Trung bình,Kỹ năng làm việc nhóm còn hạn chế,Xây dựng lịch rèn luyện đều đặn theo tuần và báo cáo minh chứng trên LMS
3978,0.2055,Cao,Thực tế cho thấy Không tham gia hội thảo học thuật hoặc seminar chuyên đề. Ảnh hưởng trực tiếp tới điểm rèn luyện,Hoàn thành minh chứng rèn luyện và nộp trước hạn và báo cáo minh chứng trên LMS
3979,0.4158,Trung bình,"Tham gia tình nguyện ngắn hạn, thiếu chiều sâu. Cần tăng cường tham gia hoạt động có trọng điểm","Do đó, đặt mục tiêu điểm rèn luyện từng giai đoạn và báo cáo minh chứng trên LMS"
3980,0.6481,Thấp,Tích cực dự hội thảo học thuật và đặt câu hỏi. Cần tăng cường tham gia hoạt động có trọng điểm,Duy trì tần suất tham gia và lan tỏa tới bạn bè và báo cáo minh chứng trên LMS
3981,0.2395,Cao,Không tham gia tập huấn kỹ năng mềm do Đoàn tổ chức. Cần tăng cường tham gia hoạt động có trọng điểm,Đăng ký ít nhất 1 chương trình tình nguyện dài ngày
3982,0.342,Trung bình,Tham gia thi học thuật nhưng dừng ở vòng loại,Chủ động nhận nhiệm vụ trong sự kiện của khoa
3983,0.1628,Cao,Không đăng ký nhiệm vụ cộng đồng theo kế hoạch. Ảnh hưởng trực tiếp tới điểm rèn luyện,Tham gia câu lạc bộ học thuật theo sở thích cá nhân và báo cáo minh chứng trên LMS
3984,0.309,Trung bình,Tinh thần kỷ luật tương đối nhưng chưa gương mẫu,Mở rộng tham gia cuộc thi học thuật cấp khoa và báo cáo minh chứng trên LMS
3985,0.0553,Cao,"Theo ghi nhận, Chậm trễ trong việc xác nhận minh chứng tham gia. Ảnh hưởng trực tiếp tới điểm rèn luyện",Phối hợp với cố vấn học tập để chọn hoạt động phù hợp và báo cáo minh chứng trên LMS
3986,0.2429,Cao,"Theo ghi nhận, Chưa hoàn thành cam kết rèn luyện đầu kỳ",Lập kế hoạch tham gia tối thiểu 3 hoạt động Đoàn–Hội trong tháng và báo cáo minh chứng trên LMS
3987,0.4838,Trung bình,"Trong học kỳ này, Thỉnh thoảng vắng họp lớp không lý do. Cần tăng cường tham gia hoạt động có trọng điểm",Đề xuất sáng kiến nhỏ cho chi đoàn và báo cáo minh chứng trên LMS
3988,0.7128,Thấp,Quan sát cho thấy Kết nối bạn bè tham gia thêm hoạt động học thuật. Cần tăng cường tham gia hoạt động có trọng điểm,Chia sẻ kinh nghiệm rèn luyện cho lớp
3989,0.8316,Thấp,"Đáng chú ý, Đóng góp đều cho hoạt động lớp và chi đoàn. Ảnh hưởng trực tiếp tới điểm rèn luyện",Tổ chức hoạt động học thuật quy mô nhỏ
3990,0.4656,Trung bình,Thực tế cho thấy Đóng góp hoạt động lớp ở mức tối thiểu,"Do đó, tăng tần suất tham gia hoạt động lớp và chi đoàn"
3991,0.6011,Thấp,Đóng góp hoạt động cộng đồng tại địa phương. Cần tăng cường tham gia hoạt động có trọng điểm,"Vì vậy, đề xuất nội dung tập huấn kỹ năng cho chi đoàn và báo cáo minh chứng trên LMS"
3992,0.1095,Cao,"Theo ghi nhận, Vi phạm quy định ứng xử tại sự kiện của trường",Thực hiện cam kết kỷ luật và theo dõi tiến độ hằng tuần và báo cáo minh chứng trên LMS
3993,0.6151,Thấp,"Theo ghi nhận, Thực hiện nhật ký rèn luyện cá nhân đều đặn",Hỗ trợ truyền thông và hậu cần cho chương trình
3994,0.1396,Cao,Không phản hồi khảo sát rèn luyện bắt buộc. Ảnh hưởng trực tiếp tới điểm rèn luyện,Lập kế hoạch tham gia tối thiểu 3 hoạt động Đoàn–Hội trong tháng và báo cáo minh chứng trên LMS
3995,0.2078,Cao,Bỏ qua chương trình thiện nguyện của trường. Cần tăng cường tham gia hoạt động có trọng điểm,Phối hợp với cố vấn học tập để chọn hoạt động phù hợp và báo cáo minh chứng trên LMS
3996,0.5915,Trung bình,"Theo ghi nhận, Chưa chủ động nhận nhiệm vụ tập thể",Hoàn thiện minh chứng rèn luyện ngay sau mỗi hoạt động
3997,0.6257,Thấp,Thực tế cho thấy Tham gia ổn định các hoạt động Đoàn–Hội,Đề xuất nội dung tập huấn kỹ năng cho chi đoàn
3998,0.6929,Thấp,"Theo ghi nhận, Hỗ trợ truyền thông cho chương trình của khoa. Cần tăng cường tham gia hoạt động có trọng điểm","Từ đó, ghi nhận thành tích và nộp minh chứng đúng hạn và báo cáo minh chứng trên LMS"
3999,0.0237,Cao,"Theo ghi nhận, Không đăng ký nhiệm vụ cộng đồng theo kế hoạch. Ảnh hưởng trực tiếp tới điểm rèn luyện",Đăng ký ít nhất 1 chương trình tình nguyện dài ngày
4000,0.206,Cao,Không đăng ký nhiệm vụ cộng đồng theo kế hoạch,Tham gia tập huấn kỹ năng mềm do Đoàn tổ chức
4001,0.5833,Trung bình,Thực tế cho thấy Chưa tận dụng các chương trình kỹ năng mềm,Mở rộng tham gia cuộc thi học thuật cấp khoa
4002,0.1418,Cao,"Đáng chú ý, Không đóng góp vào hoạt động tập thể của lớp. Ảnh hưởng trực tiếp tới điểm rèn luyện",Lập kế hoạch tham gia tối thiểu 3 hoạt động Đoàn–Hội trong tháng và báo cáo minh chứng trên LMS
4003,0.6415,Thấp,Giữ vai trò điều phối nhóm trong hoạt động thiện nguyện. Cần tăng cường tham gia hoạt động có trọng điểm,Tổ chức hoạt động học thuật quy mô nhỏ
4004,0.3709,Trung bình,Quan sát cho thấy Ít đề xuất sáng kiến cho chi đoàn,Hệ quả là xây dựng lịch rèn luyện đều đặn theo tuần
4005,0.383,Trung bình,Đôi khi quên cập nhật nhật ký rèn luyện,Hệ quả là chuẩn bị nội dung trước khi dự seminar học thuật
4006,0.0948,Cao,"Theo ghi nhận, Không nộp minh chứng điểm rèn luyện đúng hạn. Ảnh hưởng trực tiếp tới điểm rèn luyện","Từ đó, tham gia tập huấn kỹ năng mềm do Đoàn tổ chức và báo cáo minh chứng trên LMS"
4007,0.0095,Cao,"Đáng chú ý, Vắng các đợt tình nguyện và chiến dịch Mùa hè xanh",Đăng ký ít nhất 1 chương trình tình nguyện dài ngày và báo cáo minh chứng trên LMS
4008,0.3366,Trung bình,"Trong học kỳ này, Đôi khi quên cập nhật nhật ký rèn luyện. Cần tăng cường tham gia hoạt động có trọng điểm","Từ đó, tăng tần suất tham gia hoạt động lớp và chi đoàn"
4009,0.1436,Cao,"Đáng chú ý, Chậm trễ trong việc xác nhận minh chứng tham gia",Đăng ký ít nhất 1 chương trình tình nguyện dài ngày và báo cáo minh chứng trên LMS
4010,0.1731,Cao,"Trong học kỳ này, Chậm trễ trong việc xác nhận minh chứng tham gia",Phối hợp với cố vấn học tập để chọn hoạt động phù hợp
4011,0.0859,Cao,Quan sát cho thấy Bị nhắc nhở kỷ luật do đi học trễ nhiều lần. Ảnh hưởng trực tiếp tới điểm rèn luyện,"Từ đó, đăng ký ít nhất 1 chương trình tình nguyện dài ngày"
4012,0.636,Thấp,"Trong học kỳ này, Đúng hạn, hoàn thành minh chứng rèn luyện đầy đủ",Hỗ trợ truyền thông và hậu cần cho chương trình
4013,0.4381,Trung bình,"Theo ghi nhận, Tham gia câu lạc bộ học thuật nhưng ít hoạt động. Cần tăng cường tham gia hoạt động có trọng điểm",Tham gia nhóm học tập tình nguyện cố định
4014,0.7865,Thấp,Thực tế cho thấy Có kế hoạch rèn luyện cá nhân theo tháng,Tổ chức hoạt động học thuật quy mô nhỏ
4015,0.2172,Cao,Thực tế cho thấy Chưa tham gia bất kỳ câu lạc bộ học thuật nào. Ảnh hưởng trực tiếp tới điểm rèn luyện,"Vì vậy, phối hợp với cố vấn học tập để chọn hoạt động phù hợp và báo cáo minh chứng trên LMS"
4016,0.2716,Cao,"Theo ghi nhận, Vắng các đợt tình nguyện và chiến dịch Mùa hè xanh. Cần tăng cường tham gia hoạt động có trọng điểm",Đăng ký ít nhất 1 chương trình tình nguyện dài ngày và báo cáo minh chứng trên LMS
4017,0.3593,Trung bình,Thực tế cho thấy Chưa tận dụng các chương trình kỹ năng mềm,Hệ quả là tham gia nhóm học tập tình nguyện cố định và báo cáo minh chứng trên LMS
4018,0.4105,Trung bình,Quan sát cho thấy Tham gia hoạt động Đoàn–Hội nhưng tần suất chưa đều,Đặt mục tiêu điểm rèn luyện từng giai đoạn
4019,0.1644,Cao,Vi phạm nội quy trong sự kiện của khoa,"Từ đó, đăng ký trực nhật/lực lượng hậu cần trong sự kiện"
4020,0.6313,Thấp,Có kế hoạch rèn luyện cá nhân theo tháng. Ảnh hưởng trực tiếp tới điểm rèn luyện,Ghi nhận thành tích và nộp minh chứng đúng hạn và báo cáo minh chứng trên LMS
4021,0.0231,Cao,Chưa hoàn thành cam kết rèn luyện đầu kỳ. Cần tăng cường tham gia hoạt động có trọng điểm,Đăng ký trực nhật/lực lượng hậu cần trong sự kiện
4022,0.3218,Trung bình,Đóng góp hoạt động lớp ở mức tối thiểu. Cần tăng cường tham gia hoạt động có trọng điểm,Tham gia nhóm học tập tình nguyện cố định
4023,0.7883,Thấp,Duy trì tinh thần hợp tác và trách nhiệm. Cần tăng cường tham gia hoạt động có trọng điểm,Mở rộng hợp tác với CLB khác trong khoa
4024,0.4394,Trung bình,"Theo ghi nhận, Chưa có minh chứng đóng góp cộng đồng nổi bật. Ảnh hưởng trực tiếp tới điểm rèn luyện",Xây dựng lịch rèn luyện đều đặn theo tuần
4025,0.7145,Thấp,Quan sát cho thấy Tham gia ổn định các hoạt động Đoàn–Hội,Chia sẻ kinh nghiệm rèn luyện cho lớp
